region_id,merchart_id,sub_category_code,product_id,product_name,product_brand,product_price,product_promo_price,product_url
1,48,eksklyuzivnye_syry_ashan_2,139439,"Сыр мягкий АШАН Золотая птица Кротен из козьего молока 50% БЗМЖ, 100 г",АШАН Золотая птица,245.99,,https://www.auchan.ru/product/zp-kroten-100gr-bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,139434,"Сыр мягкий АШАН Золотая птица Стилтонъ с голубой плесенью 55%, 150 г",АШАН Золотая птица,349.99,,https://www.auchan.ru/product/zp-stilton-150gr-bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,139437,"Сыр мягкий АШАН Золотая птица Шевр из козьего молока с прованскими травами 45% БЗМЖ, 100 г",АШАН Золотая птица,244.99,,https://www.auchan.ru/product/zp-shevr-prov-travy-100gr-bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,139436,"Сыр мягкий АШАН Золотая птица Шевр из козьего молока с томатом и кунжутом 45% БЗМЖ, 100 г",АШАН Золотая птица,244.99,,https://www.auchan.ru/product/zp-shevr-tom-kunzh-100gr-bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,243504,"Сыр мягкий АШАН Красная птица Сливочный 50% БЗМЖ, 400 г",АШАН Красная птица,349.99,,https://www.auchan.ru/product/kp-syr-sliv-50-cil-400g-bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,243502,"Сыр мягкий АШАН Красная птица Сливочный топленое молоко 50% БЗМЖ, 400 г",АШАН Красная птица,349.99,,https://www.auchan.ru/product/kp-syr-topl-mol50-cil-400gbzmzh/
1,48,eksklyuzivnye_syry_ashan_2,290409,"Сыр мягкий с белой плесенью Грильмамбер АШАН Золотая птица БЗМЖ, 150 г",АШАН Золотая птица,279.99,,https://www.auchan.ru/product/zp-syr-grilmamber-150g/
1,48,eksklyuzivnye_syry_ashan_2,54250,"Сыр плавленый Дружба АШАН Красная птица 30% БЗМЖ, 80 г",АШАН Красная птица,34.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-druzhba-30-80-g/
1,48,eksklyuzivnye_syry_ashan_2,117273,"Сыр плавленый ассорти АШАН Красная птица БЗМЖ, 130 г",АШАН Красная птица,92.99,,https://www.auchan.ru/product/kpsyr_plavassorti_segm130g/
1,48,eksklyuzivnye_syry_ashan_2,53359,"Сыр плавленый колбасный копченый АШАН Красная птица 40% БЗМЖ, 400 г",АШАН Красная птица,165.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-kolbasnyy-kopchenyy-40-400-g/
1,48,eksklyuzivnye_syry_ashan_2,53361,"Сыр плавленый с ветчиной АШАН Красная птица 50% БЗМЖ, 200 г",АШАН Красная птица,111.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-s-vetchinoy-50-200-g/
1,48,eksklyuzivnye_syry_ashan_2,117283,"Сыр плавленый с ветчиной АШАН Красная птица 50%, 400 г",АШАН Красная птица,199.99,,https://www.auchan.ru/product/kpsyr_plavl_vetchina_400g/
1,48,eksklyuzivnye_syry_ashan_2,54249,"Сыр плавленый с ветчиной порционный АШАН Красная птица 45% БЗМЖ, 130 г",АШАН Красная птица,79.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-s-vetchinoy-130-g/
1,48,eksklyuzivnye_syry_ashan_2,53370,"Сыр плавленый с ветчиной порционный АШАН Красная птица 50% БЗМЖ, 130 г",АШАН Красная птица,89.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-s-gribami-50-130-g/
1,48,eksklyuzivnye_syry_ashan_2,53368,"Сыр плавленый с грибами АШАН Красная птица 45% БЗМЖ, 130 г",АШАН Красная птица,79.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-slivochnyy-s-gribami-45-130-g/
1,48,eksklyuzivnye_syry_ashan_2,117280,"Сыр плавленый с грибами АШАН Красная птица 50%, 400 г",АШАН Красная птица,199.99,,https://www.auchan.ru/product/kpsyr_plavl_grib_400g/
1,48,eksklyuzivnye_syry_ashan_2,26218,"Сыр плавленый с грибами АШАН Красная птица БЗМЖ, 200 г",АШАН Красная птица,111.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-s-gribami-200-g/
1,48,eksklyuzivnye_syry_ashan_2,53371,"Сыр плавленый с грибами порционный АШАН Красная птица 50% БЗМЖ, 130 г",АШАН Красная птица,89.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-s-vetchinoy-porcionnyy-50-130-g/
1,48,eksklyuzivnye_syry_ashan_2,53367,"Сыр плавленый слайсы сливочные АШАН Красная птица 45% БЗМЖ, 130 г",АШАН Красная птица,79.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-slivochnyy-slays-45-130-g/
1,48,eksklyuzivnye_syry_ashan_2,117277,"Сыр плавленый сливочный АШАН Красная птица 50%, 400 г",АШАН Красная птица,199.99,,https://www.auchan.ru/product/kpsyr_plavl_sliv_400g/
1,48,eksklyuzivnye_syry_ashan_2,53369,"Сыр плавленый сливочный порционный АШАН Красная птица 50% БЗМЖ, 130 г",АШАН Красная птица,89.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-slivochnyy-porcionnyy-50-130-g/
1,48,eksklyuzivnye_syry_ashan_2,275948,"Сыр полутвердый АШАН Золотая птица Халуми 50% БЗМЖ, 100 г",АШАН Золотая птица,179.99,,https://www.auchan.ru/product/zp-syr-halumi-bzmzh-100g/
1,48,eksklyuzivnye_syry_ashan_2,26141,"Сыр полутвердый Сулугуни АШАН Красная птица 40% БЗМЖ, 300 г",АШАН Красная птица,279.99,,https://www.auchan.ru/product/syr-rassolnyy-auchan-krasnaya-ptica-suluguni-40-300-g/
1,48,eksklyuzivnye_syry_ashan_2,9435,"Сыр полутвердый коса АШАН Красная птица 40% БЗМЖ, 110 г",АШАН Красная птица,134.99,,https://www.auchan.ru/product/syr-kosa-auchan-krasnaya-ptica-40-110-g/
1,48,eksklyuzivnye_syry_ashan_2,5295,"Сыр полутвердый коса копченый АШАН Красная птица 40% БЗМЖ, 110 г",АШАН Красная птица,129.99,,https://www.auchan.ru/product/syr-krasnaya-ptica-kosa-kopchenyy-40-110-g/
1,48,eksklyuzivnye_syry_ashan_2,5298,"Сыр рассольный АШАН Красная птица Моцарелла в воде 45% БЗМЖ, 125 г",АШАН Красная птица,139.99,,https://www.auchan.ru/product/mocarella-krasnaya-ptica-fior-di-latte-v-vode-45-125-g/
1,48,eksklyuzivnye_syry_ashan_2,17132,"Сыр рассольный АШАН Красная птица Моцарелла в воде 45% БЗМЖ, 125 г",АШАН Красная птица,139.99,,https://www.auchan.ru/product/syr-rassolnyy-auchan-krasnaya-ptica-mocarella-chiledzhina-45-125-g/
1,48,eksklyuzivnye_syry_ashan_2,121362,"Сыр рассольный Кавказский АШАН Красная птица 45% БЗМЖ, 370 г",АШАН Красная птица,329.99,,https://www.auchan.ru/product/kpsyr_kavskazskiy_370g/
1,48,eksklyuzivnye_syry_ashan_2,9401,"Сыр рассольный Моцарелла АШАН Красная птица 80% БЗМЖ, 250 г",АШАН Красная птица,249.99,,https://www.auchan.ru/product/syr-myagkiy-auchan-krasnaya-ptica-maskarpone-80-250-g/
1,48,eksklyuzivnye_syry_ashan_2,121361,"Сыр рассольный Моцарелла для пиццы АШАН Красная птица 45% БЗМЖ, 280 г",АШАН Красная птица,273.99,,https://www.auchan.ru/product/kpmocarella_dlya_piccy_280g/
1,48,eksklyuzivnye_syry_ashan_2,121359,"Сыр рассольный Моцарелла палочки АШАН Красная птица 45% БЗМЖ, 120 г",АШАН Красная птица,144.99,,https://www.auchan.ru/product/kpmocarella_palochki_120g/
1,48,eksklyuzivnye_syry_ashan_2,202069,"Сыр рассольный Рикотта АШАН Красная птица 25% БЗМЖ, 250 г",АШАН Красная птица,149.99,,https://www.auchan.ru/product/kp-syr-rikotta-mdzh-25-250g/
1,48,eksklyuzivnye_syry_ashan_2,5234,"Сыр твердый АШАН Красная птица Маасдам 45% нарезка БЗМЖ, 150 г",АШАН Красная птица,159.99,,https://www.auchan.ru/product/syr-lakomo-edam-40-narezka-350-g/
1,48,eksklyuzivnye_syry_ashan_2,75908,"Сыр твердый АШАН Красная птица Маасдам БЗМЖ, 200 г",АШАН Красная птица,229.99,,https://www.auchan.ru/product/kpsyr_maasdam_200g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,192688,"Сыр твердый АШАН Красная птица Пармезан 34%, 200 г",АШАН Красная птица,269.99,,https://www.auchan.ru/product/kp-parmezan-kusok-200g/
1,48,eksklyuzivnye_syry_ashan_2,9310,"Сыр твердый АШАН Красная птица Эдам 45% нарезка БЗМЖ, 150 г",АШАН Красная птица,146.99,,https://www.auchan.ru/product/syr-polutverdyy-lakomo-edam-40-narezka-150-g/
1,48,eksklyuzivnye_syry_ashan_2,110187,"Сыр мягкий «Каждый день» Сулугуни 45% БЗМЖ, 200 г",Каждый день,169.98,,https://www.auchan.ru/product/kdsyr_suluguni_200g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,130425,"Сыр полутвердый «Каждый День» Российский нарезка 45% БЗМЖ, 150 г",Каждый день,104.98,,https://www.auchan.ru/product/kdsyr_rossnar150g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,130428,"Сыр полутвердый «Каждый День» Российский нарезка 45% БЗМЖ, 350 г",Каждый день,240.05,,https://www.auchan.ru/product/kdsyr_rossnar350g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,130435,"Сыр полутвердый «Каждый День» Российский тертый 45% БЗМЖ, 150 г",Каждый день,112.98,,https://www.auchan.ru/product/kdsyr_rosstertyy_150g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,109774,"Сыр полутвердый «Каждый день» Костромской 45% нарезка БЗМЖ, 150 г",Каждый день,112.99,,https://www.auchan.ru/product/kdsyr_kostromskoy45_150_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,109775,"Сыр полутвердый «Каждый день» Костромской 45% нарезка БЗМЖ, 350 г",Каждый день,258.37,,https://www.auchan.ru/product/kdsyr_kostromskoy45_350_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,109772,"Сыр полутвердый «Каждый день» Пошехонский 45% нарезка БЗМЖ, 150 г",Каждый день,112.99,,https://www.auchan.ru/product/kdsyr_poshehonskiy45_150_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,109773,"Сыр полутвердый «Каждый день» Пошехонский 45% нарезка БЗМЖ, 350 г",Каждый день,258.37,,https://www.auchan.ru/product/kdsyr_poshehonskiy45350_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,196998,"Сыр полутвердый «Каждый день» Сливочный нарезка 50% БЗМЖ, 150 г",Каждый день,112.99,,https://www.auchan.ru/product/kd-syr-slivochnyy-narezka-150g/
1,48,eksklyuzivnye_syry_ashan_2,196997,"Сыр полутвердый «Каждый день» Сливочный нарезка 50% БЗМЖ, 350 г",Каждый день,258.37,,https://www.auchan.ru/product/kd-syr-slivochnyy-narezka-350g/
1,48,eksklyuzivnye_syry_ashan_2,199112,"Сыр полутвердый Российский «Каждый день» БЗМЖ, 200 г",Каждый день,99.98,,https://www.auchan.ru/product/kd-syr-rossiyskiy-50-200gr/
1,48,eksklyuzivnye_syry_ashan_2,199111,"Сыр полутвердый голландский «Каждый день» БЗМЖ, 200 г",Каждый день,117.98,,https://www.auchan.ru/product/kd-syr-gollandskiy-45-200gr/
1,48,eksklyuzivnye_syry_ashan_2,199110,"Сыр полутвердый костромской «Каждый день» БЗМЖ, 200 г",Каждый день,119.99,,https://www.auchan.ru/product/kd-syr-kostromskoy-45-200gr/
1,48,eksklyuzivnye_syry_ashan_2,199109,"Сыр полутвердый пошехонский «Каждый день» БЗМЖ, 200 г",Каждый день,119.99,,https://www.auchan.ru/product/kd-syr-poshehonskiy-45-200gr/
1,48,eksklyuzivnye_syry_ashan_2,199108,"Сыр полутвердый сливочный «Каждый день» 45% БЗМЖ, 200 г",Каждый день,119.99,,https://www.auchan.ru/product/kd-slivochnyy-syr-45-200gr/
1,48,eksklyuzivnye_syry_ashan_2,110188,"Сыр рассольный «Каждый день» Mozzarella Pizza 40% БЗМЖ, 200 г",Каждый день,154.99,,https://www.auchan.ru/product/kdmocarella_picca_200g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,121132,"Сыр рассольный «Каждый день» Моцарелла 45%, 100 г",Каждый день,94.98,,https://www.auchan.ru/product/kdmocarella_shar_100g/
1,48,eksklyuzivnye_syry_ashan_2,121133,"Сыр рассольный «Каждый день» Моцарелла мини 45%, 100 г",Каждый день,89.99,,https://www.auchan.ru/product/kdmocarella_mini_100g/
1,48,eksklyuzivnye_syry_ashan_2,118757,"Сыр рассольный Брынза «Каждый день» 45% БЗМЖ, 300 г",Каждый день,196.98,,https://www.auchan.ru/product/kdsyr_brynza300g/
1,48,eksklyuzivnye_syry_ashan_2,130438,"Сыр твердый «Каждый День» Голландский нарезка 45% БЗМЖ, 150 г",Каждый день,104.98,,https://www.auchan.ru/product/kdsyr_gollnar150g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,130440,"Сыр твердый «Каждый День» Голландский нарезка 45% БЗМЖ, 350 г",Каждый день,240.05,,https://www.auchan.ru/product/kdsyr_gollnar350g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,124961,"Сыр творожный с травами «Каждый день» 55% БЗМЖ, 100 г",Каждый день,55.99,,https://www.auchan.ru/product/kdsyr_tvorozh_s_zel_100gr_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,124960,"Сыр творожный сливочный «Каждый день» 65% БЗМЖ, 100 г",Каждый день,58.98,,https://www.auchan.ru/product/kdsyr_tvorozh_sliv_100gr_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,262020,"Сырный продукт «Каждый день» ЗМЖ, 200 г",Каждый день,67.99,,https://www.auchan.ru/product/kd-syrnyy-prod-kusok-200g-zmzh/
1,48,eksklyuzivnye_syry_ashan_2,262021,"Сырный продукт «Каждый день» в нарезке ЗМЖ, 150 г",Каждый день,64.99,,https://www.auchan.ru/product/kd-syrnyy-prod-narez-150g-zmzh/
1,48,eksklyuzivnye_syry_ashan_2,117698,"Сырный продукт плавленый волна «Каждый день» 40% ЗМЖ, 80 г",Каждый день,12.98,,https://www.auchan.ru/product/kdprplav_s_syr_volna80g_zmzh/
1,48,eksklyuzivnye_syry_ashan_2,124407,"Сырный продукт плавленый с ветчиной «Каждый день» 50% ЗМЖ, 200 г",Каждый день,59.99,,https://www.auchan.ru/product/kdplprod_s_syrvetch200_zmzh/
1,48,eksklyuzivnye_syry_ashan_2,124408,"Сырный продукт плавленый с грибами «Каждый день» 50% ЗМЖ, 200 г",Каждый день,59.99,,https://www.auchan.ru/product/kdplprod_s_syrgriby_200_zmzh/
1,48,eksklyuzivnye_syry_ashan_2,124406,"Сырный продукт плавленый сливончый «Каждый день» 50% ЗМЖ, 200 г",Каждый день,59.98,,https://www.auchan.ru/product/kdplprod_s_syrsliv200_zmzh/
1,48,eksklyuzivnye_syry_ashan_2,128816,"Сырный продукт плавленый шоколадный «Каждый день» 40% ЗМЖ, 200 г",Каждый день,59.99,,https://www.auchan.ru/product/kdplprod_s_syrshokol200_zmzh/
1,48,eksklyuzivnye_syry_ashan_2,197104,"Сыр тертый АШАН Красная птица Пармезан БЗМЖ, 150 г",АШАН Красная птица,179.9,209.99,https://www.auchan.ru/product/kp-parmezan-tertyy-150-g/
1,48,eksklyuzivnye_syry_ashan_2,187996,"Сыр АШАН Золотая птица Дольче Вита 60% БЗМЖ, 150 г",АШАН Золотая птица,375.99,,https://www.auchan.ru/product/zp-dolche-vita-150g/
1,48,eksklyuzivnye_syry_ashan_2,121356,"Сыр АШАН Красная птица Маскарпоне шоколадный, 200 г",АШАН Красная птица,215.99,,https://www.auchan.ru/product/kpmaskarpone_shokolad_200g/
1,48,eksklyuzivnye_syry_ashan_2,121357,"Сыр АШАН Красная птица кремчиз БЗМЖ, 200 г",АШАН Красная птица,199.99,,https://www.auchan.ru/product/kpsyr_kremchiz_200g/
1,48,eksklyuzivnye_syry_ashan_2,121353,"Сыр мягкий АШАН Красная птица Рикотта ваниль 30%, 200 г",АШАН Красная птица,179.99,,https://www.auchan.ru/product/kprikotta_vanil_200g/
1,48,eksklyuzivnye_syry_ashan_2,121355,"Сыр мягкий АШАН Красная птица Рикотта шоколадно-ореховая 35%, 200 г",АШАН Красная птица,197.99,,https://www.auchan.ru/product/kprikotta_shokolad_oreh_200g/
1,48,eksklyuzivnye_syry_ashan_2,53360,"Сыр плавленый сливочный АШАН Красная птица 50% БЗМЖ, 200 г",АШАН Красная птица,111.99,,https://www.auchan.ru/product/syr-plavlenyy-auchan-krasnaya-ptica-slivochnyy-50-200-g/
1,48,eksklyuzivnye_syry_ashan_2,9300,"Сыр полутвердый АШАН Красная птица Гауда 45% нарезка БЗМЖ, 150 г",АШАН Красная птица,149.99,,https://www.auchan.ru/product/syr-polutverdyy-lakomo-gauda-48-narezka-150-g/
1,48,eksklyuzivnye_syry_ashan_2,75906,"Сыр полутвердый АШАН Красная птица Гауда БЗМЖ, 200 г",АШАН Красная птица,159.99,,https://www.auchan.ru/product/kpsyr_gauda_200g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,273537,"Сыр полутвердый АШАН Красная птица Легкий 30% БЗМЖ, вес",АШАН Красная птица,75.9,,https://www.auchan.ru/product/syr-legkiy-30-1-2-shara-kp/
1,48,eksklyuzivnye_syry_ashan_2,273539,"Сыр полутвердый АШАН Красная птица Сливочный 50% БЗМЖ, вес",АШАН Красная птица,75.9,,https://www.auchan.ru/product/syr-slivochnyy-1-2-shara-kp/
1,48,eksklyuzivnye_syry_ashan_2,273538,"Сыр полутвердый АШАН Красная птица Сливочный со вкусом топленого молока 50% БЗМЖ, вес",АШАН Красная птица,75.9,,https://www.auchan.ru/product/syr-s-topl-molok-1-2-shara-kp/
1,48,eksklyuzivnye_syry_ashan_2,75907,"Сыр полутвердый АШАН Красная птица Тильзитер БЗМЖ, 200 г",АШАН Красная птица,159.99,,https://www.auchan.ru/product/kpsyr_tilziter_200g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,121130,"Сыр рассольный АШАН Красная птица Моцарелла безлактозный 45% БЗМЖ, 125 г",АШАН Красная птица,129.9,,https://www.auchan.ru/product/kpmocarella_bezlaktshar_125g/
1,48,eksklyuzivnye_syry_ashan_2,121131,"Сыр рассольный АШАН Красная птица Моцарелла мини безлактозный 45% БЗМЖ, 125 г",АШАН Красная птица,155.99,,https://www.auchan.ru/product/kpmocarella_bezlaktmini_125g/
1,48,eksklyuzivnye_syry_ashan_2,121360,"Сыр рассольный Сулугуни палочки АШАН Красная птица 45% БЗМЖ, 120 г",АШАН Красная птица,135.99,,https://www.auchan.ru/product/kpsuluguni_palochki_120g/
1,48,eksklyuzivnye_syry_ashan_2,75905,"Сыр твердый АШАН Красная птица Эдам 45% БЗМЖ, 200 г",АШАН Красная птица,159.99,,https://www.auchan.ru/product/kpsyr_edam_200g_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,109359,"Сыр полутвердый «Каждый день» Костромской 45% БЗМЖ, 200 г",Каждый день,149.99,,https://www.auchan.ru/product/kdsyr_kostromskoy45_200_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,109358,"Сыр полутвердый «Каждый день» Пошехонский 45% БЗМЖ, 200 г",Каждый день,146.99,,https://www.auchan.ru/product/kdsyr_poshehonskiy45_200_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,109357,"Сыр полутвердый «Каждый день» Российский 50% БЗМЖ, 200 г",Каждый день,149.98,,https://www.auchan.ru/product/kdsyr_rossiysnov35_200gr/
1,48,eksklyuzivnye_syry_ashan_2,109856,"Сыр полутвердый «Каждый день» Сливочный 35% БЗМЖ, 200 г",Каждый день,149.99,,https://www.auchan.ru/product/kdsyr_slivochn35_200gr_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,109857,"Сыр твердый «Каждый день» Голландский новый 35% БЗМЖ, 200 г",Каждый день,160.99,,https://www.auchan.ru/product/kdsyr_gollan35_200gr_bzmzh/
1,48,eksklyuzivnye_syry_ashan_2,199092,"Сыр Монтази АШАН Золотая птица БЗМЖ, 230 г",АШАН Золотая птица,483.99,,https://www.auchan.ru/product/zp-syr-montazi-230-gr-bzmzh/
1,48,populyarnye_sorta,10660,"Сыр Galbani Моцарелла Боккончини 45% БЗМЖ, 200 г",Galbani,199.9,313.99,https://www.auchan.ru/product/syr-galbani-mocarella-bokkonchini-45-200-g/
1,48,populyarnye_sorta,9340,"Сыр твердый Laime Пармезан выдержанный 6 месяцев БЗМЖ, 175 г",Laime,359,553.99,https://www.auchan.ru/product/syr-tverdyy-laime-parmezan-vyderzhannyy-6-mesyacev-175-g/
1,48,populyarnye_sorta,76170,"Сыр рассольный Маскарпоне Pretto 80% БЗМЖ, 250 г",Pretto,189.9,289.99,https://www.auchan.ru/product/maskarpone_pretto_250g/
1,48,populyarnye_sorta,18776,"Сыр мягкий President с белой плесенью Камамбер 45% БЗМЖ, 125 г",President,229,349.49,https://www.auchan.ru/product/syr-myagkiy-president-s-beloy-plesenyu-kamamber-45-125-g/
1,48,populyarnye_sorta,18783,"Сыр Galbani Маскарпоне 80% БЗМЖ, 250 г",Galbani,319,470.99,https://www.auchan.ru/product/syr-galbani-maskarpone-80-250-g/
1,48,populyarnye_sorta,5232,"Сыр твердый Голландский «Брест-Литовск» 45% БЗМЖ, 150 г",Брест-Литовск,124.9,177.99,https://www.auchan.ru/product/syr-brest-litovsk-gollandskiy-45-150g-slayser/
1,48,populyarnye_sorta,194115,"Сыр полутвердый «Пестравка» Тильзитер 45% БЗМЖ, вес",Пестравка,69.9,99.5,https://www.auchan.ru/product/syr-tilziter-pestravka/
1,48,populyarnye_sorta,18750,"Сыр плавленый President слайсы Моцарелла 40% БЗМЖ, 150 г",President,99.9,138.99,https://www.auchan.ru/product/syr-plavlenyy-president-mocarella-40-150-g/
1,48,populyarnye_sorta,56615,"Сыр полутвердый «Радость вкуса» Российский 45% БЗМЖ, вес",Радость вкуса,67.9,94.35,https://www.auchan.ru/product/syr_rossiyskiy_klassich_45_rv/
1,48,populyarnye_sorta,279805,"Сыр полутвердый Эдам Laplandia 45% БЗМЖ, 120 г",Laplandia,149.9,211.99,https://www.auchan.ru/product/syr-nar-edam-45-120g-lapland/
1,48,populyarnye_sorta,9295,"Сыр полутвердый Гауда Viola 45% БЗМЖ, 120 г",Viola,129,180.99,https://www.auchan.ru/product/syr-polutverdyy-valio-gauda-45-120-g/
1,48,populyarnye_sorta,9299,"Сыр полутвердый Голландский Viola 45% БЗМЖ, 120 г",Viola,129,176.99,https://www.auchan.ru/product/syr-polutverdyy-valio-golladskiy-45-120-g/
1,48,populyarnye_sorta,9291,"Сыр полутвердый Российский нарезка «Брест-Литовск» 50% БЗМЖ, 150 г",Брест-Литовск,124.9,169.49,https://www.auchan.ru/product/syr-polutverdyy-brest-litovsk-rossiyskiy-50-narezka-150-g/
1,48,populyarnye_sorta,182986,"Сыр Schonfeld Parmesan выдержанный 6 месяцев 43% БЗМЖ, вес",Schonfeld,169.9,224.7,https://www.auchan.ru/product/syr-parmezan-6-mes-shonf-ves-bzmzh/
1,48,populyarnye_sorta,10658,"Сыр Galbani Моцарелла 45% БЗМЖ, 125 г",Galbani,119.9,152.49,https://www.auchan.ru/product/syr-galbani-mocarella-45-125-g/
1,48,populyarnye_sorta,5227,"Сыр полутвердый «Ламбер» Тильзитер в нарезке 50% БЗМЖ, 150 г",Ламбер,219,272.99,https://www.auchan.ru/product/syr-lamber-tilziter-v-narezke-50-150-g/
1,48,populyarnye_sorta,5223,"Сыр полутвердый «Сваля» Тильзитер ломтики 45% БЗМЖ, 150 г",Сваля,149.9,186.99,https://www.auchan.ru/product/syr-svalya-tilziter-lomtiki-45-150-g/
1,48,populyarnye_sorta,5297,"Сыр рассольный «Фетакса» 45% БЗМЖ, 200 г",«Фетакса»,144.9,174.49,https://www.auchan.ru/product/syr-hochland-fetaksa-v-rassole-myagkiy-molodoy-200-g/
1,48,populyarnye_sorta,22697,"Сыр полутвердый Российский Viola БЗМЖ, 120 г",Viola,149.9,176.99,https://www.auchan.ru/product/syr-polutverdyy-valio-rossiyskiy-fasovannyy-120-g/
1,48,populyarnye_sorta,24640,"Сыр полутвердый Российский «Брест-Литовск» 50% БЗМЖ, 200 г",Брест-Литовск,149.9,174.49,https://www.auchan.ru/product/syr-polutverdyy-brest-litovsk-rossiyskiy-50-200-g/
1,48,populyarnye_sorta,9307,"Сыр полутвердый Тильзитер Viola 45% БЗМЖ, 120 г",Viola,149.9,171.99,https://www.auchan.ru/product/syr-polutverdyy-valio-tilziter-narezka-45-120-g/
1,48,populyarnye_sorta,17094,"Сыр твердый АШАН Красная птица Маасдам 45% нарезка БЗМЖ, 350 г",АШАН Красная птица,269,365.84,https://www.auchan.ru/product/syr-polutverdyy-lakomo-maasdam-45-narezka-350-g/
1,48,populyarnye_sorta,9288,"Сыр полутвердый АШАН Красная птица Гауда 45% нарезка БЗМЖ, 350 г",АШАН Красная птица,269,342.98,https://www.auchan.ru/product/syr-tverdyy-lakomo-gauda-48-narezka-350-g/
1,48,populyarnye_sorta,53364,"Сыр полутвердый АШАН Красная птица Тильзитер нарезка 45% БЗМЖ, 350 г",АШАН Красная птица,269,336.12,https://www.auchan.ru/product/syr-polutverdyy-auchan-krasnaya-ptica-tilziter-narezka-45-350-g/
1,48,populyarnye_sorta,280402,"Сыр мягкий АШАН Золотая птица Бри с двойными сливками БЗМЖ, 125 г",АШАН Золотая птица,199.9,249.99,https://www.auchan.ru/product/zp-bri-s-dv-slivk-bzmzh-125g/
1,48,populyarnye_sorta,53362,"Сыр твердый АШАН Красная птица Эдам нарезка 45% БЗМЖ, 350 г",АШАН Красная птица,269,336.12,https://www.auchan.ru/product/syr-polutverdyy-auchan-krasnaya-ptica-edam-narezka-45-350-g/
1,48,populyarnye_sorta,19967,"Сыр полутвердый АШАН Красная птица Тильзитер 35% БЗМЖ, 200 г",АШАН Красная птица,129.9,159.99,https://www.auchan.ru/product/syr-polutverdyy-lakomo-tilziter-45-250-g/
1,48,populyarnye_sorta,5221,"Сыр твердый АШАН Красная птица Эдам тертый 45% БЗМЖ, 200 г",АШАН Красная птица,145.9,176.99,https://www.auchan.ru/product/syr-lakomo-edam-40-tertyy-200-g/
1,48,populyarnye_sorta,53363,"Сыр полутвердый АШАН Красная птица Тильзитер нарезка 45% БЗМЖ, 150 г",АШАН Красная птица,119.9,146.99,https://www.auchan.ru/product/syr-polutverdyy-auchan-krasnaya-ptica-tilziter-narezka-45-150-g/
1,48,populyarnye_sorta,5220,"Сыр АШАН Красная птица Моцарелла тертый БЗМЖ, 200 г",АШАН Красная птица,145.9,178.99,https://www.auchan.ru/product/syr-lakomo-mocarella-40-tertyy-200-g/
1,48,populyarnye_sorta,139435,"Сыр мягкий АШАН Золотая птица Камамбер из козьего молока 45% БЗМЖ, 150 г",АШАН Золотая птица,299,359.99,https://www.auchan.ru/product/zp-kamamber-koz-mol-150gr-bzmzh/
1,48,populyarnye_sorta,278687,"Сыр мягкий АШАН Золотая птица Камамбер с белой плесенью 50% БЗМЖ, 125 г",АШАН Золотая птица,199.9,239.99,https://www.auchan.ru/product/zp-kamamber-kor-mol-125gr-bzmzh/
1,48,populyarnye_sorta,19982,"Сыр твердый АШАН Красная птица Эдам 35% БЗМЖ, 200 г",АШАН Красная птица,139.9,159.99,https://www.auchan.ru/product/syr-polutverdyy-lakomo-edam-40-250-g/
